postcode,locality,state,dc,type,sa3,sa3_name,sa4,sa4_name,region,status,sa1_code_2021,sa1_name_2021,sa2_code_2021,sa2_name_2021,ra_2021,ra_2021_name,mmm_2019,ced,altitude,charge_zone,phn_code,phn_name,lga_region,lga_code,electorate,electorate_rating,state_electoral_code,state_electoral_name,area_km2,long,lat
3385,DADSWELLS BRIDGE,VIC,STAWELL,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139414.0,Murtoa,215011394.0,Yarriambiack,22.0,Outer Regional Australia,5.0,Wannon,168.179916381836,V2,PHN206,Western Victoria,Yarriambiack,27630.0,Wannon,Rural,24408.0,Lowan (Western Victoria),836.4259868325854,142.58805496378693,-36.87493912908076
3387,WALLALOO EAST,VIC,Victoria Country 3,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139212.0,Wattle Creek,215011392.0,Stawell,22.0,Outer Regional Australia,5.0,Mallee,195.0,V2,PHN206,Western Victoria,Northern Grampians,25810.0,Wannon,Rural,27308.0,Ripon (Western Victoria),882.9255847621669,142.86962032756497,-36.82593101842283
3388,BANYENA,VIC,RUPANYUP LPO,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139413.0,Rupanyup,215011394.0,Yarriambiack,22.0,Outer Regional Australia,5.0,Mallee,,V2,PHN206,Western Victoria,Northern Grampians,25810.0,Mallee,Rural,27308.0,Ripon (Western Victoria),494.635986910624,142.69500019679097,-36.62762118903535
3390,KEWELL,VIC,MURTOA,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139415.0,Sheep Hills,215011394.0,Yarriambiack,22.0,Outer Regional Australia,5.0,Mallee,138.670989990234,V2,PHN206,Western Victoria,Horsham,23190.0,Mallee,Rural,24408.0,Lowan (Western Victoria),440.035374117356,142.46746880712155,-36.56549158608764
3391,BRIM,VIC,BRIM,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139403.0,Willenabrina,215011394.0,Yarriambiack,22.0,Outer Regional Australia,5.0,Mallee,,V2,PHN206,Western Victoria,Yarriambiack,27630.0,Mallee,Rural,24408.0,Lowan (Western Victoria),343.8669873543086,142.44309489944555,-36.05118147194285
3392,MINYIP,VIC,MINYIP,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139415.0,Sheep Hills,215011394.0,Yarriambiack,22.0,Outer Regional Australia,5.0,Mallee,121.532516479492,V2,PHN206,Western Victoria,Yarriambiack,27630.0,Mallee,Rural,24408.0,Lowan (Western Victoria),609.7558123595148,142.62840769103687,-36.41270387676883
3393,LAH,VIC,WARRACKNABEAL,Delivery Area,21503.0,Murray River - Swan Hill,215.0,North West,R3,Updated 6-Feb-2020,21503140011.0,Wilkur,215031400.0,Buloke,22.0,Outer Regional Australia,5.0,Mallee,113.917137145996,V2,PHN206,Western Victoria,Hindmarsh,22980.0,Mallee,Rural,24904.0,Mildura (Northern Victoria),1395.0469159749352,142.4207133865418,-36.19365137217555
3395,BEULAH,VIC,BEULAH,Delivery Area,21503.0,Murray River - Swan Hill,215.0,North West,R3,Updated 6-Feb-2020,21503140011.0,Wilkur,215031400.0,Buloke,23.0,Remote Australia,5.0,Mallee,87.0839538574219,V2,PHN206,Western Victoria,Hindmarsh,22980.0,Mallee,Rural,24904.0,Mildura (Northern Victoria),833.6484655728647,142.4181312878149,-35.91301472033027
3396,HOPETOUN,VIC,HOPETOUN LPO,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139421.0,Hopetoun (Vic.),215011394.0,Yarriambiack,23.0,Remote Australia,5.0,Mallee,80.863166809082,V2,PHN206,Western Victoria,Yarriambiack,27630.0,Mallee,Rural,24904.0,Mildura (Northern Victoria),914.8660364345004,142.35199261244867,-35.708968345077835
3400,BRIMPAEN,VIC,Horsham,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501138837.0,Horsham,215011388.0,Horsham,22.0,Outer Regional Australia,5.0,Mallee,,V2,PHN206,Western Victoria,Horsham,23190.0,Mallee,Rural,24408.0,Lowan (Western Victoria),23.82944728533529,142.19622824151693,-36.71892400696488
3401,BLACKHEATH,VIC,HORSHAM POST SHOP,Delivery Area,21701.0,Glenelg - Southern Grampians,217.0,Warrnambool and South West,R3,Updated 6-Feb-2020,21701142320.0,Vasey,217011423.0,Southern Grampians,22.0,Outer Regional Australia,5.0,Mallee,208.126556396484,V2,PHN206,Western Victoria,Northern Grampians,25810.0,Wannon,Rural,24408.0,Lowan (Western Victoria),4611.446491524601,142.0988141432694,-36.83586080950636
3407,BALMORAL,VIC,BALMORAL,Delivery Area,21701.0,Glenelg - Southern Grampians,217.0,Warrnambool and South West,R3,Updated 6-Feb-2020,21701142321.0,Wootong Vale,217011423.0,Southern Grampians,22.0,Outer Regional Australia,5.0,Wannon,236.131561279297,V2,PHN206,Western Victoria,Southern Grampians,26260.0,Wannon,Rural,24408.0,Lowan (Western Victoria),581.2878942786161,141.8386697899013,-37.28754934201745
3409,TOOAN,VIC,Victoria Country 4,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139304.0,Wombelano,215011393.0,West Wimmera,22.0,Outer Regional Australia,5.0,Mallee,140.201324462891,V2,PHN206,Western Victoria,West Wimmera,26890.0,Mallee,Rural,24408.0,Lowan (Western Victoria),1588.7818518449174,141.78992335380252,-36.85019313261444
3412,GOROKE,VIC,GOROKE,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139309.0,Goroke,215011393.0,West Wimmera,22.0,Outer Regional Australia,5.0,Mallee,,V2,PHN206,Western Victoria,West Wimmera,26890.0,Mallee,Rural,24408.0,Lowan (Western Victoria),323.24802769426725,141.48900664931287,-36.67136793014794
3413,MINIMAY,VIC,MINIMAY,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139307.0,Neuarpurr,215011393.0,West Wimmera,22.0,Outer Regional Australia,5.0,Mallee,130.285614013672,V2,PHN206,Western Victoria,West Wimmera,26890.0,Mallee,Rural,24408.0,Lowan (Western Victoria),977.4020705350936,141.23170835559267,-36.708652932402885
3414,ANTWERP,VIC,DIMBOOLA LPO,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139028.0,Dimboola,215011390.0,Nhill Region,22.0,Outer Regional Australia,5.0,Mallee,131.784088134766,V2,PHN206,Western Victoria,Yarriambiack,27630.0,Mallee,Rural,24408.0,Lowan (Western Victoria),693.9580604360187,142.05067081636395,-36.33647979643981
3415,MIRAM,VIC,KANIVA LPO,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139010.0,Miram,215011390.0,Nhill Region,22.0,Outer Regional Australia,5.0,Mallee,,V2,PHN206,Western Victoria,West Wimmera,26890.0,Mallee,Rural,24408.0,Lowan (Western Victoria),47.47417675790483,141.37923686374967,-36.37409122400621
3418,BROUGHTON,VIC,NHILL,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139030.0,Little Desert,215011390.0,Nhill Region,22.0,Outer Regional Australia,5.0,Mallee,139.200332641602,V2,PHN206,Western Victoria,West Wimmera,26890.0,Mallee,Rural,24408.0,Lowan (Western Victoria),2954.2892064401426,141.62635727045878,-36.27753924666919
3419,KANIVA,VIC,KANIVA LPO,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139018.0,Kaniva,215011390.0,Nhill Region,22.0,Outer Regional Australia,5.0,Mallee,,V2,PHN206,Western Victoria,Hindmarsh,22980.0,Mallee,Rural,24408.0,Lowan (Western Victoria),1027.2715718410193,141.26452512590558,-36.38620552608922
3420,LILLIMUR,VIC,KANIVA LPO,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139009.0,Serviceton,215011390.0,Nhill Region,23.0,Remote Australia,5.0,Mallee,,V2,PHN206,Western Victoria,West Wimmera,26890.0,Mallee,Rural,24408.0,Lowan (Western Victoria),1674.196046985596,141.0870958895857,-36.20907861956437
3423,JEPARIT,VIC,JEPARIT,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139017.0,Jeparit,215011390.0,Nhill Region,22.0,Outer Regional Australia,5.0,Mallee,,V2,PHN206,Western Victoria,Hindmarsh,22980.0,Mallee,Rural,24408.0,Lowan (Western Victoria),716.2216074927386,141.9778663704889,-36.09810421565248
3424,ALBACUTYA,VIC,RAINBOW LPO,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139404.0,Yaapeet,215011394.0,Yarriambiack,23.0,Remote Australia,6.0,Mallee,84.5176696777344,V2,PHN206,Western Victoria,Yarriambiack,27630.0,Mallee,Rural,24904.0,Mildura (Northern Victoria),1363.5155100759716,141.99732392066517,-35.825272454638544
3427,DIGGERS REST,VIC,SUNBURY DC,Delivery Area,21304.0,Melton - Bacchus Marsh,213.0,Melbourne - West,R1,Updated 6-Feb-2020,21004154030.0,Diggers Rest,210041540.0,Sunbury - South,20.0,Major Cities of Australia,1.0,Gorton,,V1,PHN201,North Western Melbourne,Brimbank,21180.0,McEwen,Rural,28107.0,Sydenham (Western Metropolitan),67.75047041369126,144.6976355437056,-37.62082382944979
3428,BULLA,VIC,BULLA,Delivery Area,21005.0,Tullamarine - Broadmeadows,210.0,Melbourne - North West,R1,Updated 6-Feb-2020,21005124621.0,Bulla (Vic.),210051246.0,Greenvale - Bulla,20.0,Major Cities of Australia,1.0,Mcewen,123.999519348145,V1,PHN201,North Western Melbourne,Hume,23270.0,McEwen,Rural,28007.0,Sunbury (Western Metropolitan),33.684500389578865,144.79103134763483,-37.63524429029304
3429,SUNBURY,VIC,SUNBURY DC,Delivery Area,21004.0,Sunbury,210.0,Melbourne - North West,R1,Updated 6-Feb-2020,21004154126.0,Sunbury,210041541.0,Sunbury - West,21.0,Inner Regional Australia,1.0,Mcewen,,V1,PHN201,North Western Melbourne,Hume,23270.0,McEwen,Rural,28007.0,Sunbury (Western Metropolitan),173.62777005635368,144.73526994702223,-37.54989798285632
3430,CLARKEFIELD,VIC,SUNBURY,Delivery Area,21004.0,Sunbury,210.0,Melbourne - North West,R3,Updated 6-Feb-2020,21004124004.0,Wildwood,210041240.0,Sunbury,21.0,Inner Regional Australia,2.0,Mcewen,,V1,PHN201,North Western Melbourne,Hume,23270.0,McEwen,Rural,28007.0,Sunbury (Western Metropolitan),86.88460411627135,144.8032889755856,-37.48726291394704
3431,RIDDELLS CREEK,VIC,GISBORNE,Delivery Area,21004.0,Sunbury,210.0,Melbourne - North West,R3,Updated 6-Feb-2020,21002123409.0,Riddells Creek,210021234.0,Riddells Creek,21.0,Inner Regional Australia,3.0,Mcewen,342.851684570313,V1,PHN201,North Western Melbourne,Macedon Ranges,24130.0,McEwen,Rural,24504.0,Macedon (Northern Victoria),72.59402685222975,144.6830034449222,-37.44458882822909
3432,BOLINDA,VIC,ROMSEY LPO,Delivery Area,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3,Updated 6-Feb-2020,21002123503.0,Clarkefield,210021235.0,Romsey,21.0,Inner Regional Australia,2.0,Mcewen,,V1,PHN201,North Western Melbourne,Macedon Ranges,24130.0,McEwen,Rural,24504.0,Macedon (Northern Victoria),27.654531092211823,144.77694836102427,-37.43812196193029
3433,MONEGEETTA,VIC,Victoria Country 1,,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3,Updated 6-Feb-2020,21002123502.0,Monegeetta,210021235.0,Romsey,21.0,Inner Regional Australia,5.0,Mcewen,,V1,PHN201,North Western Melbourne,Macedon Ranges,24130.0,McEwen,Rural,24504.0,Macedon (Northern Victoria),25.751572744600256,144.7764661922394,-37.40105667018097
3434,CHEROKEE,VIC,ROMSEY LPO,Delivery Area,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3,Updated 6-Feb-2020,21002123524.0,Romsey,210021235.0,Romsey,21.0,Inner Regional Australia,5.0,Mcewen,482.393463134766,V1,PHN201,North Western Melbourne,Macedon Ranges,24130.0,McEwen,Rural,24504.0,Macedon (Northern Victoria),167.11464998340108,144.74714047541005,-37.35160900753076
3435,BENLOCH,VIC,LANCEFIELD,Delivery Area,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3,Updated 6-Feb-2020,21002123516.0,Lancefield,210021235.0,Romsey,21.0,Inner Regional Australia,5.0,Mcewen,440.927551269531,V1,PHN205,Murray,Mitchell,24850.0,Nicholls,Rural,24504.0,Macedon (Northern Victoria),263.3535582095639,144.7385307141779,-37.226451056336046
3437,BULLENGAROOK,VIC,GISBORNE,Delivery Area,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3,Updated 6-Feb-2020,21002123230.0,Gisborne,210021232.0,Gisborne,21.0,Inner Regional Australia,4.0,Mcewen,,V1,PHN201,North Western Melbourne,Moorabool,25150.0,McEwen,Rural,24504.0,Macedon (Northern Victoria),184.83219685546703,144.5466849779073,-37.50160043432562
3438,NEW GISBORNE,VIC,GISBORNE,Delivery Area,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3,Updated 6-Feb-2020,21002123232.0,New Gisborne,210021232.0,Gisborne,21.0,Inner Regional Australia,4.0,Mcewen,,V1,PHN201,North Western Melbourne,Macedon Ranges,24130.0,McEwen,Rural,24504.0,Macedon (Northern Victoria),26.22466774516638,144.61525114117148,-37.45238591609331
3440,MACEDON,VIC,MACEDON,Delivery Area,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3,Updated 6-Feb-2020,21002123310.0,Macedon,210021233.0,Macedon,21.0,Inner Regional Australia,4.0,Mcewen,,V1,PHN201,North Western Melbourne,Macedon Ranges,24130.0,McEwen,Rural,24504.0,Macedon (Northern Victoria),38.97327528769413,144.5558685316148,-37.42847579810218
3441,MOUNT MACEDON,VIC,MOUNT MACEDON,Delivery Area,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3,Updated 6-Feb-2020,21002123307.0,Mount Macedon,210021233.0,Macedon,21.0,Inner Regional Australia,4.0,Mcewen,,V1,PHN201,North Western Melbourne,Macedon Ranges,24130.0,McEwen,Rural,24504.0,Macedon (Northern Victoria),34.01703519869402,144.59318108124256,-37.392970642872704
3442,ASHBOURNE,VIC,WOODEND,Delivery Area,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3,Updated 6-Feb-2020,21002123520.0,Rochford,210021235.0,Romsey,21.0,Inner Regional Australia,5.0,Bendigo,570.715515136719,V1,PHN205,Murray,Moorabool,25150.0,McEwen,Rural,24504.0,Macedon (Northern Victoria),275.73665218513946,144.55193292321118,-37.33278672580974
3444,BARFOLD,VIC,KYNETON,Delivery Area,20401.0,Upper Goulburn Valley,204.0,Hume,R3,Updated 6-Feb-2020,20401106010.0,Tooborac,204011060.0,Seymour Surrounds,21.0,Inner Regional Australia,5.0,Bendigo,539.179321289063,V2,PHN206,Western Victoria,Mitchell,24850.0,Bendigo,Provincial,24504.0,Macedon (Northern Victoria),935.7375753012868,144.5284614002713,-37.13542817363009
3446,DRUMMOND NORTH,VIC,MALMSBURY,Delivery Area,20202.0,Heathcote - Castlemaine - Kyneton,202.0,Bendigo,R3,Updated 6-Feb-2020,20202103025.0,Malmsbury,202021030.0,Kyneton,21.0,Inner Regional Australia,4.0,Bendigo,452.340850830078,V2,PHN206,Western Victoria,Mount Alexander,25430.0,Bendigo,Provincial,24504.0,Macedon (Northern Victoria),88.1951651736885,144.34652958470963,-37.18722208606449
3447,TARADALE,VIC,TARADALE,Delivery Area,20202.0,Heathcote - Castlemaine - Kyneton,202.0,Bendigo,R3,Updated 6-Feb-2020,20202102815.0,Taradale (Vic.),202021028.0,Castlemaine Surrounds,21.0,Inner Regional Australia,5.0,Bendigo,442.816650390625,V2,PHN206,Western Victoria,Hepburn,22910.0,Bendigo,Provincial,24504.0,Macedon (Northern Victoria),47.95794951085071,144.34907651212774,-37.141350428987934
3448,ELPHINSTONE,VIC,ELPHINSTONE,Delivery Area,20202.0,Heathcote - Castlemaine - Kyneton,202.0,Bendigo,R3,Updated 6-Feb-2020,20202102823.0,Elphinstone (Vic.),202021028.0,Castlemaine Surrounds,21.0,Inner Regional Australia,4.0,Bendigo,410.674102783203,V2,PHN205,Murray,Mount Alexander,25430.0,Bendigo,Provincial,24504.0,Macedon (Northern Victoria),220.3601493126436,144.38273740403324,-37.05150886410458
3450,CASTLEMAINE,VIC,CASTLEMAINE,Delivery Area,20202.0,Heathcote - Castlemaine - Kyneton,202.0,Bendigo,R3,Updated 6-Feb-2020,20202102727.0,Castlemaine,202021027.0,Castlemaine,21.0,Inner Regional Australia,4.0,Bendigo,281.971496582031,V2,PHN205,Murray,Mount Alexander,25430.0,Bendigo,Provincial,20804.0,Bendigo West (Northern Victoria),22.87944606079388,144.222041957008,-37.05929970986295
3451,BARKERS CREEK,VIC,CAMPBELLS CREEK,Delivery Area,20202.0,Heathcote - Castlemaine - Kyneton,202.0,Bendigo,R3,Updated 6-Feb-2020,20202102826.0,Barkers Creek,202021028.0,Castlemaine Surrounds,21.0,Inner Regional Australia,4.0,Bendigo,,V2,PHN206,Western Victoria,Hepburn,22910.0,Bendigo,Provincial,24504.0,Macedon (Northern Victoria),311.83643760933484,144.21193769369214,-37.10749473347656
3453,HARCOURT,VIC,HARCOURT,Delivery Area,20202.0,Heathcote - Castlemaine - Kyneton,202.0,Bendigo,R3,Updated 6-Feb-2020,20202102819.0,Harcourt,202021028.0,Castlemaine Surrounds,21.0,Inner Regional Australia,2.0,Bendigo,,V2,PHN205,Murray,Greater Bendigo,22620.0,Bendigo,Provincial,20804.0,Bendigo West (Northern Victoria),171.69604737679146,144.2389354009293,-36.93390594130688
3458,BARRYS REEF,VIC,TRENTHAM,Delivery Area,20202.0,Heathcote - Castlemaine - Kyneton,202.0,Bendigo,R3,Updated 6-Feb-2020,20202103110.0,Trentham East,202021031.0,Woodend,21.0,Inner Regional Australia,5.0,Ballarat,,V2,PHN206,Western Victoria,Macedon Ranges,24130.0,Bendigo,Provincial,24504.0,Macedon (Northern Victoria),351.9541537815417,144.36543808559088,-37.45546441877367
3460,BASALT,VIC,DAYLESFORD DELIVERY ANNEXE,Delivery Area,20102.0,Creswick - Daylesford - Ballan,201.0,Ballarat,R3,Updated 6-Feb-2020,20102101123.0,Musk,201021011.0,Daylesford,21.0,Inner Regional Australia,5.0,Ballarat,,V2,PHN206,Western Victoria,Hepburn,22910.0,Ballarat,Provincial,24504.0,Macedon (Northern Victoria),45.05202028437871,144.14220401697938,-37.33896884793926
3461,BULLARTO,VIC,DAYLESFORD DELIVERY ANNEXE,Delivery Area,20202.0,Heathcote - Castlemaine - Kyneton,202.0,Bendigo,R3,Updated 6-Feb-2020,20202103006.0,Spring Hill (Vic.),202021030.0,Kyneton,21.0,Inner Regional Australia,5.0,Ballarat,499.466949462891,V2,PHN206,Western Victoria,Macedon Ranges,24130.0,Bendigo,Provincial,24504.0,Macedon (Northern Victoria),551.8478400037706,144.17985367234266,-37.307789181378176
3462,GREEN GULLY,VIC,NEWSTEAD,Delivery Area,20202.0,Heathcote - Castlemaine - Kyneton,202.0,Bendigo,R3,Updated 6-Feb-2020,20202102820.0,Welshmans Reef,202021028.0,Castlemaine Surrounds,21.0,Inner Regional Australia,5.0,Bendigo,240.075546264648,V2,PHN205,Murray,Mount Alexander,25430.0,Bendigo,Provincial,20804.0,Bendigo West (Northern Victoria),139.6157594839368,144.05646512114873,-37.11271854549634
3463,BARINGHUP,VIC,MALDON LPO,Delivery Area,20203.0,Loddon - Elmore,202.0,Bendigo,R3,Updated 6-Feb-2020,20203103306.0,Woodstock West,202031033.0,Loddon,21.0,Inner Regional Australia,5.0,Bendigo,276.446319580078,V2,PHN205,Murray,Loddon,23940.0,Mallee,Rural,27308.0,Ripon (Western Victoria),530.6538596582806,144.00893015039154,-36.93448274743928
3464,CARISBROOK,VIC,CARISBROOK,Delivery Area,20103.0,Maryborough - Pyrenees,201.0,Ballarat,R3,Updated 6-Feb-2020,20103101711.0,Moolort,201031017.0,Maryborough Surrounds,21.0,Inner Regional Australia,5.0,Mallee,,V2,PHN206,Western Victoria,Mount Alexander,25430.0,Mallee,Rural,27308.0,Ripon (Western Victoria),116.27207946431068,143.83936926525666,-37.02969540808872
3465,ADELAIDE LEAD,VIC,MARYBOROUGH,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139107.0,Stuart Mill,215011391.0,St Arnaud,22.0,Outer Regional Australia,5.0,Mallee,,V2,PHN206,Western Victoria,Mount Alexander,25430.0,Mallee,Rural,27308.0,Ripon (Western Victoria),880.5187307621147,143.67407760044551,-37.03537106096389
3467,AVOCA,VIC,AVOCA,Delivery Area,20103.0,Maryborough - Pyrenees,201.0,Ballarat,R3,Updated 6-Feb-2020,20103101306.0,Avoca (Vic.),201031013.0,Avoca,21.0,Inner Regional Australia,5.0,Mallee,,V2,PHN206,Western Victoria,Pyrenees,25990.0,Mallee,Rural,27308.0,Ripon (Western Victoria),102.80868265063432,143.46997231267483,-37.08210655940994
3468,AMPHITHEATRE,VIC,AMPHITHEATRE,Delivery Area,20103.0,Maryborough - Pyrenees,201.0,Ballarat,R3,Updated 6-Feb-2020,20103101404.0,Waterloo (Vic.),201031014.0,Beaufort,21.0,Inner Regional Australia,5.0,Mallee,,V2,PHN206,Western Victoria,Pyrenees,25990.0,Wannon,Rural,27308.0,Ripon (Western Victoria),222.44620830004612,143.40326573504612,-37.21319791115168
3469,ELMHURST,VIC,ELMHURST,Delivery Area,20103.0,Maryborough - Pyrenees,201.0,Ballarat,R3,Updated 6-Feb-2020,20103101404.0,Waterloo (Vic.),201031014.0,Beaufort,22.0,Outer Regional Australia,5.0,Wannon,322.962341308594,V2,PHN206,Western Victoria,Pyrenees,25990.0,Wannon,Rural,27308.0,Ripon (Western Victoria),228.74197880858264,143.26387217030054,-37.17473747629222
3472,BET BET,VIC,DUNOLLY LPO,Delivery Area,20203.0,Loddon - Elmore,202.0,Bendigo,R3,Updated 6-Feb-2020,20203103308.0,Wehla,202031033.0,Loddon,22.0,Outer Regional Australia,5.0,Mallee,224.064239501953,V2,PHN206,Western Victoria,Mount Alexander,25430.0,Mallee,Rural,27308.0,Ripon (Western Victoria),461.4509319606744,143.6962991078151,-36.85636860744812
3475,ARCHDALE,VIC,BEALIBA,Delivery Area,21501.0,Grampians,215.0,North West,R3,Updated 6-Feb-2020,21501139107.0,Stuart Mill,215011391.0,St Arnaud,22.0,Outer Regional Australia,5.0,Mallee,,V2,PHN206,Western Victoria,Northern Grampians,25810.0,Mallee,Rural,27308.0,Ripon (Western Victoria),508.9178779449961,143.51921979001563,-36.726228465823176
3477,AVON PLAINS,VIC,,Delivery Area,21503.0,Murray River - Swan Hill,215.0,North West,R3,Updated 25-Mar-2020,21503140009.0,Yeungroon East,215031400.0,Buloke,22.0,Outer Regional Australia,5.0,Mallee,301.296966552734,V2,PHN206,Western Victoria,Loddon,23940.0,Mallee,Rural,27308.0,Ripon (Western Victoria),2037.776510137868,143.2066663302216,-36.68413913735497
3478,AVON PLAINS,VIC,ST ARNAUD,Delivery Area,21503.0,Murray River - Swan Hill,215.0,North West,R3,Updated 6-Feb-2020,21503140009.0,Yeungroon East,215031400.0,Buloke,22.0,Outer Regional Australia,5.0,Mallee,301.296966552734,V2,PHN206,Western Victoria,Buloke,21270.0,Mallee,Rural,27308.0,Ripon (Western Victoria),488.8630294036984,143.2910888799052,-36.826994120704974
3480,AREEGRA,VIC,DONALD LPO,Delivery Area,21503.0,Murray River - Swan Hill,215.0,North West,R3,Updated 6-Feb-2020,21503140021.0,Donald,215031400.0,Buloke,22.0,Outer Regional Australia,5.0,Mallee,115.6640625,V2,PHN206,Western Victoria,Yarriambiack,27630.0,Mallee,Rural,27308.0,Ripon (Western Victoria),1438.5685238053718,142.93925183303625,-36.34972181015144
3482,MASSEY,VIC,WATCHEM,Delivery Area,21503.0,Murray River - Swan Hill,215.0,North West,R3,Updated 6-Feb-2020,21503140016.0,Watchem West,215031400.0,Buloke,22.0,Outer Regional Australia,5.0,Mallee,,V2,PHN205,Murray,Yarriambiack,27630.0,Mallee,Rural,24904.0,Mildura (Northern Victoria),517.720030910011,142.8434191077877,-36.1374883560684
3483,BALLAPUR,VIC,BIRCHIP LPO,Delivery Area,21503.0,Murray River - Swan Hill,215.0,North West,R3,Updated 6-Feb-2020,21503140018.0,Birchip,215031400.0,Buloke,22.0,Outer Regional Australia,5.0,Mallee,,V2,PHN205,Murray,Buloke,21270.0,Mallee,Rural,24904.0,Mildura (Northern Victoria),1177.4825696754906,142.8838733257769,-35.91330417892587
3485,BANYAN,VIC,WOOMELANG,Delivery Area,21503.0,Murray River - Swan Hill,215.0,North West,R3,Updated 6-Feb-2020,21503140017.0,Willangie,215031400.0,Buloke,22.0,Outer Regional Australia,5.0,Mallee,,V2,PHN206,Western Victoria,Buloke,21270.0,Mallee,Rural,24904.0,Mildura (Northern Victoria),627.4350482237776,142.72236392946965,-35.69602080154152
3487,LASCELLES,VIC,LASCELLES,Delivery Area,21503.0,Murray River - Swan Hill,215.0,North West,R3,Updated 6-Feb-2020,21501139419.0,Woomelang,215011394.0,Yarriambiack,22.0,Outer Regional Australia,5.0,Mallee,74.7189636230469,V2,PHN206,Western Victoria,Yarriambiack,27630.0,Mallee,Rural,24904.0,Mildura (Northern Victoria),317.5963471726426,142.606539898985,-35.55602284045938
3488,SPEED,VIC,SPEED,Delivery Area,21503.0,Murray River - Swan Hill,215.0,North West,R3,Updated 6-Feb-2020,21503140003.0,Tyrrell Downs,215031400.0,Buloke,22.0,Outer Regional Australia,5.0,Mallee,83.9606552124023,V2,PHN206,Western Victoria,Buloke,21270.0,Mallee,Rural,24904.0,Mildura (Northern Victoria),307.5920488641861,142.463925391339,-35.44179153823746
3489,TEMPY,VIC,TEMPY,Delivery Area,21502.0,Mildura,215.0,North West,R3,Updated 6-Feb-2020,21502139811.0,Walpeup,215021398.0,Mildura Surrounds,22.0,Outer Regional Australia,5.0,Mallee,,V2,PHN206,Western Victoria,Mildura,24780.0,Mallee,Rural,24904.0,Mildura (Northern Victoria),453.16941002064567,142.45045608149405,-35.29258781701324
3490,MURRAY-SUNSET,VIC,Ouyen,Delivery Area,40703.0,Murray and Mallee,407.0,South Australia - South East,R3,Updated 6-Feb-2020,21502139812.0,Underbool,215021398.0,Mildura Surrounds,23.0,Remote Australia,5.0,Mallee,,V2,PHN206,Western Victoria,Hindmarsh,22980.0,Mallee,Rural,24904.0,Mildura (Northern Victoria),15437.948779031874,141.6198236613912,-35.14068390212878
3491,PATCHEWOLLOCK,VIC,PATCHEWOLLOCK,Delivery Area,21502.0,Mildura,215.0,North West,R3,Updated 6-Feb-2020,21502139811.0,Walpeup,215021398.0,Mildura Surrounds,22.0,Outer Regional Australia,5.0,Mallee,72.0,V2,PHN206,Western Victoria,Mildura,24780.0,Mallee,Rural,24904.0,Mildura (Northern Victoria),1143.690567451125,142.18750942869508,-35.435293146751285
3494,CARWARP,VIC,NANGILOC,Delivery Area,21502.0,Mildura,215.0,North West,R3,Updated 6-Feb-2020,21502139807.0,Colignan,215021398.0,Mildura Surrounds,22.0,Outer Regional Australia,5.0,Mallee,,V2,PHN205,Murray,Mildura,24780.0,Mallee,Rural,24904.0,Mildura (Northern Victoria),930.7194242835744,142.17885415435913,-34.5191457309067
